date,price,cost,comp1_price,comp2_price,comp3_price,volume,gap_comp1,gap_comp2,gap_comp3,price_lag_1,volume_lag_1,volume_ma_7,volume_ma_30
2024-12-14,93.27,85.2,93.99,94.32,94.83,12734,-0.7199999999999989,-1.0499999999999972,-1.5600000000000023,94.67,13967.0,13809.0,14023.966666666667
2024-12-15,96.67,84.25,94.88,95.3,95.75,13781,1.7900000000000063,1.3700000000000045,0.9200000000000017,93.27,12734.0,13949.57142857143,14016.6
2024-12-16,93.1,85.43,92.24,94.18,93.16,13586,0.8599999999999994,-1.0800000000000125,-0.060000000000002274,96.67,13781.0,13894.42857142857,14041.166666666666
2024-12-17,99.88,84.94,99.87,99.39,101.22,13501,0.009999999999990905,0.4899999999999949,-1.3400000000000034,93.1,13586.0,13864.57142857143,14048.2
2024-12-18,92.12,85.05,91.42,91.5,91.31,14478,0.7000000000000028,0.6200000000000045,0.8100000000000023,99.88,13501.0,13829.0,13987.566666666668
2024-12-19,95.1,85.87,95.11,96.61,96.27,14606,-0.010000000000005116,-1.5100000000000051,-1.1700000000000017,92.12,14478.0,13807.57142857143,14004.1
2024-12-20,99.26,86.24,99.84,100.17,99.62,13895,-0.5799999999999983,-0.9099999999999966,-0.35999999999999943,95.1,14606.0,13797.285714285714,13961.966666666667
2024-12-21,96.09,85.38,96.65,95.85,95.62,14094,-0.5600000000000023,0.2400000000000091,0.46999999999999886,99.26,13895.0,13991.57142857143,13970.866666666667
2024-12-22,95.17,85.65,94.73,94.77,93.53,12978,0.4399999999999977,0.4000000000000057,1.6400000000000006,96.09,14094.0,13876.857142857143,13934.433333333332
2024-12-23,95.8,86.24,95.88,95.34,94.98,13772,-0.0799999999999983,0.45999999999999375,0.8199999999999932,95.17,12978.0,13903.42857142857,13957.9
2024-12-24,93.81,84.91,93.82,93.56,93.46,13773,-0.009999999999990905,0.25,0.3500000000000085,95.8,13772.0,13942.285714285714,13985.866666666667
2024-12-25,99.83,86.73,100.24,99.44,99.61,15368,-0.4099999999999966,0.39000000000000057,0.21999999999999886,93.81,13773.0,14069.42857142857,13976.533333333333
2024-12-26,91.53,85.35,91.61,90.11,91.92,14393,-0.0799999999999983,1.4200000000000017,-0.39000000000000057,99.83,15368.0,14039.0,13940.366666666667
2024-12-27,97.36,83.68,98.59,95.63,97.39,13306,-1.230000000000004,1.730000000000004,-0.030000000000001137,91.53,14393.0,13954.857142857143,13888.133333333333
2024-12-28,91.01,85.44,92.42,92.85,90.22,12169,-1.4099999999999966,-1.8399999999999892,0.7900000000000063,97.36,13306.0,13679.857142857143,13867.933333333332
2024-12-29,95.74,85.26,95.39,94.94,96.77,14296,0.3499999999999943,0.7999999999999972,-1.0300000000000011,91.01,12169.0,13868.142857142857,13906.166666666666
2024-12-30,94.45,85.77,95.01,95.7,95.21,13364,-0.5600000000000023,-1.25,-0.7599999999999909,95.74,14296.0,13809.857142857143,13851.633333333333
